IQs over time	Ronny	Sally	Timmy	Jenny	Billy	Jerry	Mary	Tammy	Jimmy	Tommy	Bobby	Terry	Betty	Lori	Bessie
2019-05-23	55.66751	101.00755	54.78589	153.65239	53.14862	95.465996	172.54408	69.647354	180.85641	83.87909	110.83124	141.30981	119.52141	128.84131	81.23425
2019-05-24	55.793457	101.00755	54.408066	153.77834	52.644836	95.71788	172.41814	68.76575	179.72292	84.25692	110.32746	140.05038	119.39546	129.3451	81.486145
2019-05-25	56.04535	101.00755	53.778336	153.90428	52.267	95.96977	172.41814	67.88414	178.71536	84.63476	109.82368	138.91687	119.26952	129.84888	81.73803
2019-05-26	56.297226	101.00755	53.400497	154.15617	51.76323	96.221664	172.41814	67.00252	177.70781	85.138535	109.3199	137.65742	119.14358	130.47859	82.11587
2019-05-27	56.423172	101.00755	52.89673	154.28212	51.259445	96.47355	172.41814	66.12091	176.57431	85.39043	108.816124	136.52393	119.01763	130.98236	82.36775
2019-05-28	56.549118	101.00755	52.392944	154.40807	50.75566	96.72544	172.54408	65.36525	175.56676	85.76826	108.31235	135.2645	118.76574	131.48615	82.619644
2019-05-29	56.675064	101.00755	51.889175	154.534	50.251892	96.977325	172.67003	64.60957	174.55919	86.146095	107.93451	134.00504	118.63979	131.98993	82.87154
2019-05-30	56.80101	101.00755	51.511337	154.78589	49.118393	97.22922	172.79597	63.853912	173.55164	86.39798	107.43073	132.74559	118.513855	132.61966	83.12342
2019-05-31	56.80101	101.00755	51.007553	154.91183	48.992447	97.607056	172.79597	63.098236	172.54408	86.64987	106.926956	131.3602	118.38791	133.12343	83.37531
2019-06-01	56.926956	101.00755	50.62973	155.03778	48.8665	97.85894	172.9219	62.46852	171.53653	87.0277	106.54912	129.97482	118.26196	133.75314	83.75314
2019-06-02	56.926956	101.00755	50.125946	155.28967	48.740555	98.23678	172.9219	61.83879	170.52896	87.15365	106.04534	128.71536	118.01007	134.25693	84.005035
2019-06-03	56.926956	101.1335	49.748108	155.41562	48.61461	98.48866	173.04785	61.209076	169.52141	87.40554	105.66751	127.32998	117.88413	134.88666	84.25692
2019-06-04	57.052902	101.1335	49.37027	155.54156	48.488663	98.8665	173.1738	60.579346	168.51385	87.657425	105.28967	125.94459	117.75819	135.51637	84.50881
2019-06-05	57.052902	101.1335	48.8665	155.66751	48.362717	99.24433	173.29974	59.94963	167.5063	87.90932	104.7859	124.5592	117.63224	136.1461	84.760704
2019-06-06	57.052902	101.1335	48.488663	155.9194	48.23677	99.62217	173.29974	59.445847	166.49875	88.03526	104.40806	123.173805	117.38035	136.77582	84.88664
2019-06-07	57.052902	101.1335	48.110825	156.1713	48.110825	100	173.42569	58.942062	165.49118	88.16121	104.03023	121.788414	117.25441	137.40555	85.138535
2019-06-08	57.17885	101.259445	47.733	156.42317	47.984894	100.37783	173.55164	58.438293	164.48363	88.28715	103.6524	120.40302	117.12846	138.03526	85.39043
2019-06-09	57.17885	101.259445	47.355164	156.67506	47.858948	100.881615	173.55164	57.93451	163.47607	88.53904	103.27456	119.14358	116.87657	138.66498	85.64231
2019-06-10	57.17885	101.259445	46.977325	156.92696	47.733	101.259445	173.67758	57.55667	162.4685	88.664986	103.022675	117.75819	116.750626	139.29471	85.76826
2019-06-11	57.17885	101.259445	46.599503	157.17883	47.607056	101.88917	173.80353	57.052902	161.5869	88.664986	102.64484	116.49874	116.49874	139.92444	85.8942
2019-06-12	57.17885	101.259445	46.221664	157.55667	47.48111	102.392944	173.80353	56.675064	160.70529	88.79093	102.392944	114.86146	116.372795	140.55415	86.02015
2019-06-13	57.17885	101.259445	45.969772	157.93451	47.355164	102.89673	173.92947	56.297226	159.82367	88.91687	102.015114	113.35012	116.1209	141.18387	86.146095
2019-06-14	57.17885	101.259445	45.591934	158.1864	47.229218	103.52645	174.05542	55.919403	158.94206	89.042816	101.76322	111.83879	115.99496	141.8136	86.02015
2019-06-15	57.17885	101.259445	45.21411	158.56424	47.10327	104.15617	174.05542	55.66751	158.06046	89.042816	101.38539	110.4534	115.74307	142.56927	85.8942
2019-06-16	57.304794	101.38539	44.836273	158.94206	46.85138	104.7859	174.18137	55.289673	157.17883	89.16876	101.1335	108.94207	115.61713	143.32494	85.64231
2019-06-17	57.304794	101.38539	44.458435	159.3199	46.725433	105.41562	174.30731	55.03778	156.42317	89.16876	100.881615	107.55668	115.365234	144.20654	85.26448
2019-06-18	57.304794	101.38539	44.206543	159.69772	46.599503	106.17129	174.43324	54.659958	155.54156	89.16876	100.62972	106.04534	115.11335	145.08817	84.760704
2019-06-19	57.304794	101.38539	43.82872	160.07556	46.473557	106.80101	174.43324	54.408066	154.78589	89.29471	100.37783	104.65995	114.987404	145.96977	84.13098
2019-06-20	57.304794	101.51134	43.450882	160.4534	46.34761	107.43073	174.55919	54.156174	154.03023	89.29471	100.125946	103.14861	114.73551	146.97733	83.50126
2019-06-21	57.304794	101.51134	43.19899	160.83124	46.221664	108.1864	174.68513	53.90428	153.27457	89.29471	99.874054	101.76322	114.48363	147.9849	82.74559
2019-06-22	57.304794	101.51134	42.82115	161.08313	46.09572	108.816124	174.68513	53.65239	152.51889	89.29471	99.62217	100.25189	114.231735	148.99245	81.98992
2019-06-23	57.304794	101.51134	42.44333	161.20908	45.969772	109.44585	174.81108	53.400497	151.88916	88.91687	99.49622	98.740555	113.97984	150	81.23425
2019-06-24	57.304794	101.63728	42.191437	161.46095	45.843826	109.94962	174.93703	53.14862	151.25945	88.53904	99.24433	97.10327	113.72796	151.1335	80.478584
2019-06-25	57.304794	101.63728	41.8136	161.5869	45.71788	110.579346	174.93703	52.89673	150.62973	88.16121	98.99245	95.465996	113.47607	152.267	79.59697
2019-06-26	57.304794	101.63728	41.43576	161.71284	45.591934	111.08313	175.06297	52.770782	150.12595	87.657425	98.8665	93.82871	113.22418	153.52646	78.84131
2019-06-27	57.304794	101.76322	41.183884	161.96474	45.46599	111.71285	175.18892	52.51889	149.62216	87.279594	98.740555	92.19144	112.846344	154.78589	78.08564
2019-06-28	57.304794	101.76322	40.806046	162.09068	45.340042	112.21663	175.18892	52.267	149.1184	86.901764	98.48866	90.6801	112.59445	156.04535	77.45592
2019-06-29	57.304794	101.76322	40.554153	162.21663	45.21411	112.7204	175.31487	52.141052	148.61461	86.523926	98.36272	89.042816	112.21663	157.30478	76.82619
2019-06-30	57.304794	101.88917	40.176315	162.4685	45.088165	113.098236	175.44081	52.015106	148.11084	86.146095	98.23678	87.40554	111.83879	158.56424	76.32241
2019-07-01	57.304794	101.88917	39.92444	162.59445	44.96222	113.60201	175.44081	51.76323	147.60706	85.76826	98.11083	85.64231	111.46096	159.82367	75.69269
2019-07-02	57.304794	101.88917	39.5466	162.7204	44.836273	114.10579	175.56676	51.637283	147.10327	85.39043	98.11083	83.87909	110.957184	161.08313	75.31486
2019-07-03	57.304794	102.015114	39.29471	162.84634	44.710327	114.48363	175.69269	51.511337	146.59949	85.01259	97.984886	82.241806	110.4534	162.34256	74.81109
2019-07-04	57.304794	102.015114	38.91687	162.97229	44.58438	114.987404	175.69269	51.38539	146.09572	84.63476	97.984886	80.60453	109.82368	163.35013	74.43326
2019-07-05	57.304794	102.14106	38.664978	163.09824	44.458435	115.49118	175.81863	51.259445	145.59193	84.25692	97.984886	78.84131	109.193954	164.48363	74.05542
2019-07-06	57.304794	102.14106	38.287155	163.35013	44.33249	115.86902	175.94458	51.1335	145.08817	83.87909	97.984886	76.95213	108.69018	165.49118	73.67759
2019-07-07	57.304794	102.267006	38.035263	163.47607	44.080597	116.372795	175.94458	51.007553	144.58438	83.37531	97.984886	75.18891	108.060455	166.3728	73.4257
2019-07-08	57.304794	102.267006	37.657425	163.60202	43.95465	116.750626	176.07053	50.881607	144.0806	82.997475	97.984886	73.29975	107.43073	167.25441	73.17381
2019-07-09	57.304794	102.392944	37.405533	163.72797	43.82872	117.25441	176.19647	50.881607	143.70277	82.619644	97.984886	71.41058	106.926956	168.26196	72.795975
2019-07-10	57.430725	102.51889	37.153656	163.85391	43.702774	117.75819	176.19647	50.75566	143.19899	82.241806	97.984886	69.647354	106.29723	169.39546	72.54408
2019-07-11	57.430725	102.51889	36.775818	163.97986	43.450882	118.13602	176.32242	50.62973	142.69522	81.863976	98.11083	67.63225	105.66751	170.6549	72.418144
2019-07-12	57.430725	102.64484	36.523926	164.10579	43.324936	118.513855	176.44836	50.62973	142.19144	81.486145	98.11083	65.61713	105.03778	171.91435	72.16625
2019-07-13	57.430725	103.022675	36.272034	164.35768	43.073044	119.01763	176.44836	50.503784	141.8136	81.10831	98.11083	63.727966	104.534004	173.29974	72.040306
2019-07-14	57.430725	103.400505	36.02014	164.48363	42.947098	119.39546	176.57431	50.503784	141.30981	80.73048	98.11083	61.964737	103.90428	174.81108	71.78842
2019-07-15	57.430725	103.778336	35.64232	164.60957	42.695206	119.7733	176.70026	50.37784	140.80605	80.35264	98.11083	60.201508	103.27456	176.57431	71.662476
2019-07-16	57.430725	104.03023	35.390427	164.73552	42.569275	120.27708	176.70026	50.37784	140.4282	79.97481	98.11083	58.438293	102.77078	178.71536	71.53653
2019-07-17	57.55667	104.15617	35.138535	165.11334	42.317383	120.65491	176.8262	50.37784	139.92444	79.59697	98.11083	56.423172	102.14106	180.73048	71.41058
2019-07-18	57.55667	104.28212	34.886642	165.49118	42.06549	121.032745	176.95215	50.251892	139.42065	79.21914	98.11083	54.53401	101.51134	182.61964	71.28464
2019-07-19	57.55667	104.534004	34.50882	165.74307	41.939545	121.410576	176.95215	50.251892	139.04282	78.71536	98.11083	52.89673	100.881615	184.38287	71.28464
2019-07-20	57.55667	104.65995	34.256927	165.86902	41.687653	121.91436	177.0781	50.251892	138.53903	78.337524	98.11083	51.38539	100.37783	186.14609	71.15869
2019-07-21	57.682617	104.7859	34.005035	166.12091	41.561707	122.29219	177.0781	50.251892	138.16121	77.959694	98.11083	49.62216	99.74811	187.90932	71.15869
2019-07-22	57.682617	104.7859	33.753143	166.24686	41.309814	122.67002	177.20403	50.251892	137.65742	77.581856	98.11083	47.984894	99.118385	189.5466	71.032745
2019-07-23	57.808563	104.91184	33.50125	166.3728	41.057938	123.04786	177.32997	50.251892	137.15366	77.204025	98.11083	46.221664	98.48866	191.18388	71.032745
2019-07-24	57.808563	105.03778	33.24936	166.49875	40.93199	123.42569	177.32997	50.251892	136.77582	76.82619	98.11083	44.458435	97.984886	192.06549	71.032745
2019-07-25	57.93451	105.03778	32.997482	166.6247	40.6801	123.929474	177.45592	50.251892	136.27203	76.44836	98.11083	42.947098	97.35516	192.7107	71.032745
2019-07-26	58.060455	105.16373	32.74559	166.75063	40.428207	124.307304	177.45592	50.251892	135.89421	76.070526	97.984886	41.43576	96.72544	194.21355	71.032745
2019-07-27	58.1864	105.16373	32.4937	166.87657	40.30226	124.685135	177.45592	50.251892	135.39044	75.69269	97.984886	39.92444	96.09572	197.28166	71.15869
2019-07-28	58.312347	105.16373	32.241806	166.87657	40.05037	125.06297	177.32997	50.37784	134.88666	75.18891	97.984886	38.287155	95.59194	202.18243	71.28464
2019-07-29	58.312347	105.16373	31.989914	167.00252	39.798492	125.4408	177.32997	50.37784	134.50882	74.81109	97.984886	36.775818	94.96222	194.53581	71.53653
2019-07-30	58.438293	105.28967	31.863983	167.00252	39.672546	125.81864	177.20403	50.503784	134.00504	74.43326	97.984886	35.390427	94.33249	190.58907	71.78842
2019-07-31	58.56424	105.28967	31.612091	167.12846	39.420654	126.32242	177.0781	50.62973	133.50125	74.05542	97.85894	34.005035	93.70277	195.05786	72.16625
2019-08-01	58.690186	105.28967	31.486145	167.12846	39.168762	126.70025	176.95215	50.62973	133.12343	73.67759	97.85894	32.619644	93.073044	189.83356	72.418144
2019-08-02	58.816116	105.28967	31.234253	167.25441	39.042816	127.07809	176.70026	50.75566	132.61966	73.29975	97.85894	31.360199	92.56927	201.71922	72.92192
2019-08-03	58.942062	105.28967	31.108307	167.38036	38.790924	127.32998	176.57431	50.881607	132.11588	72.92192	97.85894	30.100754	91.939545	204.68626	73.29975
2019-08-04	58.942062	105.28967	30.98236	167.38036	38.664978	127.70781	176.19647	51.007553	131.61209	72.54408	97.732994	28.967255	91.30982	205.0648	73.803535
2019-08-05	59.06801	105.28967	30.730469	167.5063	38.4131	128.08563	175.94458	51.1335	131.23425	72.16625	97.732994	27.70781	90.6801	186.5268	74.30731
2019-08-06	59.193954	105.28967	30.604523	167.63225	38.287155	128.46347	175.56676	51.259445	130.73047	71.78842	97.732994	26.574295	90.05038	186.25426	74.81109
2019-08-07	59.3199	105.28967	30.478592	167.88412	38.035263	128.84131	175.18892	51.511337	130.2267	71.41058	97.607056	25.440796	89.420654	187.84178	75.4408
2019-08-08	59.445847	105.28967	30.352646	168.01007	37.909317	129.21915	174.81108	51.637283	129.72293	70.9068	97.607056	24.433258	88.91687	189.68993	76.070526
2019-08-09	59.571793	105.28967	30.100754	168.13602	37.78337	129.59698	174.43324	51.889175	129.3451	70.52898	97.48111	23.299759	88.28715	185.6189	76.70025
2019-08-10	59.69774	105.41562	29.974808	168.26196	37.657425	129.97482	173.92947	52.015106	128.84131	70.15114	97.48111	22.29219	87.657425	189.90355	77.32997
2019-08-11	59.69774	105.41562	29.848862	168.38791	37.405533	130.35265	173.42569	52.267	128.33752	69.7733	97.48111	21.410583	87.0277	205.4954	77.959694
2019-08-12	59.823685	105.41562	29.722916	168.38791	37.279587	130.60454	172.79597	52.51889	127.833755	69.39548	97.35516	20.40303	86.39798	198.46738	78.71536
2019-08-13	59.94963	105.41562	29.59697	168.38791	37.153656	130.98236	172.16624	52.644836	127.32998	69.01764	97.35516	19.521408	85.76826	203.26173	79.345085
2019-08-14	60.07556	105.41562	29.471024	168.51385	37.02771	131.3602	171.53653	53.022675	126.826195	68.6398	97.22922	18.765747	85.138535	200.51102	80.22669
2019-08-15	60.201508	105.41562	29.219131	168.52147	36.901764	131.73804	170.9068	53.274567	126.32242	68.26196	97.22922	17.88414	84.50881	194.75754	80.98236
2019-08-16	60.327454	105.41562	29.0932	168.54468	36.901764	131.98993	170.27707	53.526443	125.81864	67.758194	97.10327	17.128464	83.87909	193.89496	81.863976
2019-08-17	60.4534	105.41562	28.967255	168.58447	36.775818	132.24182	169.52141	53.778336	125.314865	67.380356	97.10327	16.498749	83.24937	205.07262	82.619644
2019-08-18	60.579346	105.541565	28.841309	168.76859	36.64987	132.49371	168.76575	54.030228	124.81108	67.00252	96.977325	15.7430725	82.4937	204.90117	83.50126
2019-08-19	60.70529	105.541565	28.715363	168.84781	36.523926	132.74559	168.01007	54.408066	124.307304	66.624695	96.977325	15.113358	81.863976	186.44443	84.25692
2019-08-20	60.70529	105.541565	28.589417	168.95183	36.4056	132.99748	167.25441	54.78589	123.80353	66.24686	96.85139	14.357681	81.23425	201.05171	85.138535
2019-08-21	60.831238	105.66751	28.46347	169.08575	36.302853	133.24937	166.3728	55.03778	123.29975	65.86902	96.85139	13.727966	80.60453	201.6295	85.8942
2019-08-22	60.957184	105.66751	28.211578	169.25641	36.342648	133.50125	165.61713	55.41562	122.92191	65.49118	96.72544	13.098236	79.97481	205.91586	86.77582
2019-08-23	61.08313	105.79345	28.085632	169.47292	36.274876	133.75314	164.73552	55.793457	122.41814	64.98741	96.72544	12.594467	79.21914	204.34956	87.657425
2019-08-24	61.209076	105.79345	27.959686	169.74744	36.228153	133.87909	163.85391	56.17128	121.91436	64.60957	96.599495	12.090683	78.58942	190.33347	88.53904
2019-08-25	61.335022	105.79345	27.83374	170.0961	36.206226	134.13098	163.09824	56.549118	121.53652	64.231735	96.599495	11.460953	77.83375	185.1955	89.29471
2019-08-26	61.460953	105.79345	27.70781	170.54051	36.214214	134.38287	162.21663	56.926956	121.032745	63.853912	96.47355	10.957184	77.204025	189.37738	90.05038
2019-08-27	61.5869	105.919395	27.581863	171.1096	36.258926	134.63477	161.335	57.430725	120.65491	63.35013	96.47355	10.579346	76.44836	187.43889	90.93199
2019-08-28	61.712845	105.919395	27.455917	171.84235	36.349495	134.76071	160.57935	57.808563	120.15113	62.97229	96.3476	10.075562	75.69269	198.24025	91.68765
2019-08-29	61.83879	105.919395	27.329971	172.79143	36.624004	135.0126	159.69772	58.312347	119.7733	62.594467	96.221664	9.697739	74.937035	189.69594	92.44332
2019-08-30	61.83879	105.919395	27.204025	174.02841	36.846725	135.2645	158.94206	58.690186	119.26952	62.090683	96.221664	9.193954	74.05542	203.00488	93.324936
2019-08-31	61.964737	105.919395	26.952133	175.6509	37.165188	135.39044	158.31235	59.193954	118.891685	61.712845	96.09572	8.816116	73.04787	194.78484	94.080605
2019-09-01	62.090683	105.919395	26.826187	177.7926	37.608337	135.64232	157.68262	59.69774	118.513855	61.209076	96.09572	8.5642395	71.662476	200.34473	94.96222
2019-09-02	62.21663	105.919395	26.700241	180.63736	38.215137	135.89421	157.17883	60.201508	118.01007	60.70529	95.96977	8.186401	70.15114	201.20938	95.71788
2019-09-03	62.342575	105.919395	26.574295	184.4388	39.03827	136.02016	156.80101	60.831238	117.63224	60.201508	95.84383	7.9345093	68.513855	192.23006	96.599495
2019-09-04	62.46852	105.919395	26.448364	189.548	40.1493	136.27203	156.42317	61.335022	117.25441	59.69774	95.84383	7.556671	66.87657	187.26509	97.48111
2019-09-05	62.594467	105.919395	26.322418	196.45206	41.64584	136.39798	156.1713	61.83879	116.87657	59.193954	95.71788	7.3047943	64.98741	187.50647	98.36272
2019-09-06	62.720413	105.919395	26.196472	205.70255	43.66162	136.64987	156.04535	62.46852	116.372795	58.690186	95.59194	7.1788483	63.35013	189.75926	99.24433
2019-09-07	62.846344	105.919395	26.070526	218.4949	46.380424	136.77582	156.04535	63.098236	115.99496	58.1864	95.59194	6.926956	61.712845	205.47624	100
2019-09-08	62.97229	105.919395	25.94458	236.01923	50.055923	137.02771	156.04535	63.727966	115.61713	57.682617	95.465996	6.675064	60.201508	191.68494	100.881615
2019-09-09	63.098236	105.919395	25.818634	260.11142	55.165127	137.15366	156.1713	64.35768	115.239296	57.304794	95.34005	6.549118	58.816116	188.32869	101.63728
2019-09-10	63.224182	105.919395	25.566742	293.3328	61.94324	137.40555	156.29723	64.98741	114.86146	56.80101	95.2141	6.297226	57.430725	198.89496	102.392944
2019-09-11	63.35013	105.79345	25.440796	339.25403	71.19372	137.53148	156.42317	65.61713	114.48363	56.423172	95.08816	6.17128	56.17128	200.64986	103.022675
2019-09-12	63.60202	105.79345	25.31485	402.719	83.86014	137.78337	156.67506	66.24686	114.10579	55.919403	94.96222	6.045349	54.911835	187.35019	103.778336
2019-09-13	63.727966	105.79345	25.188904	490.88333	101.25851	137.90932	156.92696	67.00252	113.72796	55.541565	94.96222	5.919403	53.65239	201.63289	104.534004
2019-09-14	63.853912	105.79345	25.062973	613.1819	125.22477	138.16121	157.30478	67.63225	113.35012	55.163727	94.83627	5.793457	52.51889	202.03772	105.16373
2019-09-15	63.97986	105.79345	24.937027	782.80774	158.32019	138.28716	157.68262	68.38791	112.97229	54.78589	94.71033	5.793457	51.511337	186.55247	105.919395
2019-09-16	64.231735	105.79345	24.68515	1017.88477	204.11546	138.53903	158.1864	69.143585	112.59445	54.408066	94.58438	5.667511	50.503784	194.99937	106.675064
2019-09-17	64.35768	105.79345	24.559204	1343.0459	267.58044	138.66498	158.81612	69.89925	112.342575	53.90428	94.458435	5.667511	49.496216	198.294	107.30479
2019-09-18	64.48363	105.79345	24.433258	1792.1682	355.61884	138.91687	159.5718	70.65492	111.96474	53.526443	94.20655	5.667511	48.61461	184.66295	107.93451
2019-09-19	64.73552	105.66751	24.307312	2410.3286	477.79144	139.04282	160.32745	71.41058	111.58691	53.14862	94.080605	5.667511	47.733	186.70842	108.69018
2019-09-20	64.861465	105.66751	24.05542	3258.2473	647.2913	139.29471	160.95718	72.16625	111.20907	52.770782	93.95466	5.667511	46.85138	189.14632	109.3199
2019-09-21	64.98741	105.66751	23.929474	4416.343	882.2425	139.42065	161.5869	73.04787	110.957184	52.392944	93.82871	5.667511	45.969772	203.67308	109.94962
2019-09-22	65.2393	105.66751	23.803528	5989.637	1207.4036	139.5466	162.09068	73.803535	110.579346	52.141052	93.70277	5.667511	45.21411	189.64236	110.579346
2019-09-23	65.36525	105.66751	23.551636	8114.6836	1656.3999	139.7985	162.34256	74.68514	110.201515	51.76323	93.57683	5.667511	44.458435	195.11389	111.20907
2019-09-24	65.49118	105.66751	23.425705	10966.055	2274.5603	139.92444	162.59445	75.69269	109.94962	51.38539	93.324936	5.667511	43.82872	203.50658	111.83879
2019-09-25	65.74307	105.79345	23.299759	14763.91	3122.479	140.17632	162.84634	76.5743	109.57179	51.007553	93.19899	5.793457	43.19899	192.7359	112.342575
2019-09-26	65.86902	105.79345	23.047867	19781.652	4280.448	140.30226	162.97229	77.45592	109.193954	50.62973	93.073044	5.793457	42.569275	201.23958	112.97229
2019-09-27	66.12091	105.919395	22.92192	26352.008	5853.7427	140.4282	162.97229	78.46347	108.94207	50.37784	92.9471	5.919403	41.939545	204.88824	113.47607
2019-09-28	66.24686	105.919395	22.670029	34873.56	7978.789	140.6801	162.97229	79.47103	108.56423	50	92.69521	6.045349	41.309814	195.46577	113.97984
2019-09-29	66.49875	106.04534	22.418137	45811.062	10830.035	140.80605	162.7204	80.478584	108.31235	49.62216	92.56927	6.17128	40.806046	198.98001	114.48363
2019-09-30	66.624695	106.04534	22.29219	59693.203	14627.891	141.05794	162.34256	81.486145	107.93451	49.37027	92.44332	6.297226	40.30226	203.82478	114.987404
2019-10-01	66.87657	106.17129	22.040314	77103.4	19645.506	141.18387	161.96474	82.619644	107.682625	48.992447	92.19144	6.423172	39.798492	199.33208	115.365234
2019-10-02	67.00252	106.17129	21.788422	98660.44	26215.988	141.30981	161.46095	83.6272	107.30479	48.740555	92.06549	6.549118	39.29471	203.15187	115.86902
2019-10-03	67.12846	106.29723	21.410583	124992.29	34737.54	141.5617	160.95718	84.760704	107.0529	48.362717	91.939545	6.675064	38.91687	184.82584	116.24685
2019-10-04	67.380356	106.42317	21.032745	156693.97	45675.04	141.68765	160.32745	85.76826	106.675064	48.110825	91.68765	6.926956	38.539047	201.0482	116.62468
2019-10-05	67.63225	106.42317	20.654922	194278.23	59557.184	141.93954	159.69772	86.77582	106.42317	47.733	91.561714	7.052902	38.287155	197.89496	117.00252
2019-10-06	67.758194	106.54912	20.277084	238115.72	76967.375	142.06549	159.06801	87.90932	106.17129	47.48111	91.43577	7.3047943	37.909317	196.21843	117.25441
2019-10-07	67.88414	106.54912	19.899246	288364.97	98524.414	142.19144	158.4383	88.91687	105.79345	47.10327	91.183876	7.556671	37.657425	202.07477	117.63224
2019-10-08	68.13602	106.54912	19.521408	344908	124856.266	142.44333	157.80856	90.05038	105.541565	46.85138	91.05793	7.682617	37.405533	190.4082	117.88413
2019-10-09	68.38791	106.675064	19.269531	407280.78	156558.08	142.56927	157.05289	91.183876	105.16373	46.473557	90.806046	8.060455	37.153656	191.80342	118.13602
2019-10-10	68.513855	106.675064	18.891693	474629.4	194142.45	142.69522	156.42317	92.317375	104.91184	46.221664	90.6801	8.312347	36.901764	194.02368	118.38791
2019-10-11	68.76575	106.675064	18.639801	545680.6	237980.08	142.9471	155.66751	93.57683	104.65995	45.969772	90.42821	8.5642395	36.64987	198.40129	118.63979
2019-10-12	68.89169	106.80101	18.261963	618742.3	288229.3	143.07304	154.91183	94.71033	104.28212	45.71788	90.30226	8.816116	36.39798	194.50784	118.891685
2019-10-13	69.143585	106.80101	18.010086	691749.56	344772.47	143.19899	154.15617	95.84383	104.03023	45.340042	90.05038	9.193954	36.272034	205.20827	119.01763
2019-10-14	69.26953	106.80101	17.758194	762338.6	407145.5	143.45088	153.40051	96.977325	103.778336	45.088165	89.92443	9.571793	36.02014	185.56197	119.14358
2019-10-15	69.52141	106.80101	17.380356	827967.44	474494.4	143.57683	152.77078	98.11083	103.52645	44.836273	89.798485	9.949631	35.768265	188.22926	119.26952
2019-10-16	69.647354	106.80101	17.128464	886066.8	545545.7	143.70277	152.0151	99.118385	103.27456	44.58438	89.5466	10.327454	35.64232	198.16916	119.39546
2019-10-17	69.89925	106.926956	16.876572	934204.4	618607.6	143.95465	151.25945	100	102.89673	44.33249	89.420654	10.705292	35.390427	191.64185	119.39546
2019-10-18	70.02519	106.926956	16.624695	970262.7	691615.25	144.0806	150.50378	100.881615	102.64484	44.080597	89.16876	11.209076	35.138535	193.70277	119.52141
2019-10-19	70.277084	106.926956	16.246857	992595.44	762204.56	144.20654	149.74811	101.63728	102.392944	43.82872	89.042816	11.712845	35.01259	193.32494	119.52141
2019-10-20	70.40303	106.926956	15.994965	1000158.56	827833.7	144.45844	148.99245	102.51889	102.14106	43.576828	88.91687	12.216629	34.760696	192.9471	119.52141
2019-10-21	70.52898	106.926956	15.7430725	992594.3	885933.44	144.58438	148.23677	103.400505	101.88917	43.324936	88.664986	12.720413	34.63475	192.56927	119.39546
2019-10-22	70.78087	106.926956	15.49118	970260.3	934071.25	144.71033	147.48111	104.15617	101.51134	43.073044	88.53904	13.224182	34.382874	192.19144	119.39546
2019-10-23	70.9068	106.926956	15.239304	934200.9	970129.94	144.83627	146.72543	105.03778	101.259445	42.947098	88.41309	13.853912	34.256927	191.68765	119.26952
2019-10-24	71.032745	106.926956	14.9874115	886062.3	992463.2	145.08817	145.96977	105.919395	101.00755	42.695206	88.16121	14.483627	34.005035	191.30983	119.14358
2019-10-25	71.15869	106.926956	14.861465	827961.94	1000026.56	145.21411	145.21411	106.80101	100.75567	42.569275	88.03526	14.9874115	33.87909	190.80605	119.01763
2019-10-26	71.41058	106.926956	14.609573	762331.06	992462.8	145.34006	144.45844	107.55668	100.50378	42.317383	87.90932	15.7430725	33.627197	190.4282	118.76574
2019-10-27	71.53653	106.926956	14.357681	691742	970129.2	145.466	143.70277	108.438286	100.25189	42.191437	87.657425	16.372803	33.50125	189.92444	118.63979
2019-10-28	71.662476	106.926956	14.105804	618733.75	934070.25	145.71788	142.82115	109.3199	100	41.939545	87.53149	17.128464	33.375305	189.42065	118.38791
2019-10-29	71.78842	106.80101	13.853912	545671.3	885931.94	145.84383	142.06549	110.201515	99.74811	41.8136	87.40554	17.758194	33.12343	188.91687	118.13602
2019-10-30	71.91437	106.80101	13.60202	474619.22	827831.94	145.96977	141.30981	111.20907	99.49622	41.687653	87.15365	18.639801	32.997482	188.4131	117.88413
2019-10-31	72.040306	106.80101	13.350128	407269.7	762201.44	146.09572	140.55415	112.09068	99.24433	41.43576	87.0277	19.395477	32.871536	187.90932	117.506294
2019-11-01	72.16625	106.80101	13.224182	344895.78	691612.6	146.34761	139.67255	112.97229	98.99245	41.309814	86.901764	20.151138	32.619644	187.2796	117.25441
2019-11-02	72.2922	106.80101	12.97229	288352.5	618604.75	146.47354	138.91687	113.853905	98.740555	41.183884	86.64987	21.032745	32.4937	186.77582	116.87657
2019-11-03	72.418144	106.675064	12.720413	238102.5	545542.44	146.59949	138.03526	114.609566	98.48866	41.183884	86.523926	21.914368	32.367752	186.14609	116.62468
2019-11-04	72.418144	106.675064	12.468521	194264.38	474490.62	146.72543	137.15366	115.49118	98.23678	41.057938	86.39798	22.92192	32.11586	185.51637	116.24685
2019-11-05	72.54408	106.675064	12.342575	156679.14	407141.34	146.85138	136.39798	116.372795	97.984886	40.93199	86.27203	23.929474	31.989914	184.88664	115.74307
2019-11-06	72.67003	106.54912	12.090683	124977.03	344767.56	147.10327	135.64232	117.25441	97.732994	40.93199	86.02015	24.937027	31.863983	184.25693	115.365234
2019-11-07	72.67003	106.54912	11.838791	98644.82	288224.4	147.22922	134.76071	118.13602	97.607056	40.806046	85.8942	26.070526	31.738037	183.6272	114.987404
